customer_id,age,gender,location,total_spent,purchase_amount_usd,previous_purchases,frequency_of_purchases,payment_method,category,item_purchased,season,size,color,shipping_type,value_tier,promo_dependency_score,loyalty_type,satisfaction_flag,repeat_buyer_segment,is_subscriber,discount_flag,promo_flag,discount_applied,promo_code_used,review_rating,subscription_status,city_opportunity,city_avg_spend,city_promo_pct,category_type,cat_avg_spend,cat_promo_pct
1692,64,Male,Connecticut,61,61,4,Annually,Cash,Footwear,Shoes,Summer,L,Blue,Next Day Air,Gold,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.5,No,Growth Market,54.18,0.33,Entry Category,60.26,0.43
1693,56,Male,Utah,75,75,33,Bi-Weekly,Cash,Accessories,Handbag,Winter,M,Beige,Standard,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.6,No,Promo Market,62.58,0.46,Retention Category,59.84,0.44
1694,63,Male,Tennessee,88,88,45,Fortnightly,Bank Transfer,Outerwear,Jacket,Fall,XL,Olive,Standard,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.9,No,Golden Market,61.97,0.36,Entry Category,57.17,0.44
1695,20,Male,Mississippi,67,67,20,Fortnightly,Debit Card,Clothing,Shirt,Summer,M,Turquoise,Express,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.7,No,Promo Market,61.04,0.48,Entry Category,60.03,0.42
1696,54,Male,Nebraska,95,95,1,Fortnightly,Paypal,Accessories,Hat,Fall,S,Yellow,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.7,No,Low Priority,59.45,0.43,Retention Category,59.84,0.44
1697,31,Male,West Virginia,69,69,7,Bi-Weekly,Credit Card,Accessories,Sunglasses,Spring,S,Turquoise,Free Shipping,Gold,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.0,No,Promo Market,63.88,0.49,Retention Category,59.84,0.44
1698,36,Male,South Carolina,87,87,48,Every 3 Months,Credit Card,Clothing,Shirt,Fall,L,Lavender,Next Day Air,Platinum,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.5,No,Low Priority,58.41,0.5,Entry Category,60.03,0.42
1699,25,Male,Iowa,41,41,46,Quarterly,Bank Transfer,Accessories,Belt,Winter,XL,Turquoise,Standard,Silver,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.8,No,Promo Market,60.88,0.52,Retention Category,59.84,0.44
1700,20,Male,North Dakota,67,67,34,Annually,Debit Card,Clothing,Sweater,Spring,L,Teal,Free Shipping,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.0,No,Promo Market,62.89,0.46,Entry Category,60.03,0.42
1701,62,Male,West Virginia,70,70,36,Monthly,Bank Transfer,Clothing,Hoodie,Fall,L,Black,Express,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.1,No,Promo Market,63.88,0.49,Entry Category,60.03,0.42
1702,69,Male,Mississippi,41,41,44,Every 3 Months,Debit Card,Accessories,Handbag,Winter,XL,Blue,Next Day Air,Silver,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.8,No,Promo Market,61.04,0.48,Retention Category,59.84,0.44
1703,54,Male,Alabama,83,83,48,Weekly,Bank Transfer,Clothing,Jeans,Summer,XL,Yellow,Express,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,5.0,No,Growth Market,59.11,0.4,Entry Category,60.03,0.42
1704,39,Male,California,22,22,12,Annually,Bank Transfer,Accessories,Backpack,Spring,M,Black,Next Day Air,Bronze,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.0,No,Growth Market,59.0,0.42,Retention Category,59.84,0.44
1705,56,Male,Idaho,20,20,19,Every 3 Months,Cash,Footwear,Sneakers,Summer,M,Lavender,Store Pickup,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.9,No,Golden Market,60.08,0.41,Entry Category,60.26,0.43
1706,39,Male,South Dakota,29,29,49,Bi-Weekly,Venmo,Accessories,Jewelry,Summer,L,Cyan,2-Day Shipping,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.4,No,Golden Market,60.51,0.37,Retention Category,59.84,0.44
1707,37,Male,North Dakota,87,87,25,Fortnightly,Venmo,Accessories,Sunglasses,Spring,M,Brown,Standard,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Promo Market,62.89,0.46,Retention Category,59.84,0.44
1708,25,Male,Nevada,81,81,25,Bi-Weekly,Cash,Clothing,Shorts,Fall,L,Maroon,2-Day Shipping,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.9,No,Promo Market,63.38,0.47,Entry Category,60.03,0.42
1709,35,Male,Florida,58,58,1,Quarterly,Credit Card,Footwear,Boots,Spring,L,Cyan,Express,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.2,No,Low Priority,55.85,0.46,Entry Category,60.26,0.43
1710,45,Male,Indiana,83,83,19,Annually,Bank Transfer,Clothing,Skirt,Winter,M,Pink,Standard,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.8,No,Low Priority,58.92,0.57,Entry Category,60.03,0.42
1711,19,Male,Arkansas,59,59,7,Quarterly,Credit Card,Clothing,Pants,Fall,XL,Orange,Store Pickup,Silver,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,3.8,No,Promo Market,61.11,0.47,Entry Category,60.03,0.42
1712,21,Male,North Carolina,93,93,19,Monthly,Credit Card,Clothing,T-Shirt,Spring,M,Lavender,Express,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.7,No,Promo Market,60.79,0.45,Entry Category,60.03,0.42
1713,65,Male,Illinois,87,87,9,Fortnightly,Cash,Clothing,T-Shirt,Fall,S,Beige,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,3.8,No,Golden Market,61.05,0.4,Entry Category,60.03,0.42
1714,49,Male,Missouri,22,22,37,Quarterly,Paypal,Outerwear,Jacket,Winter,M,Pink,Free Shipping,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.6,No,Low Priority,57.91,0.49,Entry Category,57.17,0.44
1715,30,Male,South Dakota,71,71,15,Monthly,Cash,Clothing,Jeans,Summer,S,Charcoal,Standard,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.4,No,Golden Market,60.51,0.37,Entry Category,60.03,0.42
1716,23,Male,Idaho,69,69,30,Bi-Weekly,Paypal,Clothing,Dress,Spring,XL,Gray,2-Day Shipping,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.4,No,Golden Market,60.08,0.41,Entry Category,60.03,0.42
1717,69,Male,Connecticut,47,47,30,Every 3 Months,Cash,Clothing,Blouse,Winter,M,Cyan,Standard,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.7,No,Growth Market,54.18,0.33,Entry Category,60.03,0.42
1718,29,Male,Hawaii,50,50,16,Bi-Weekly,Debit Card,Clothing,Hoodie,Summer,L,Orange,Express,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.9,No,Low Priority,57.72,0.49,Entry Category,60.03,0.42
1719,54,Male,Maryland,96,96,14,Every 3 Months,Paypal,Clothing,T-Shirt,Winter,L,Pink,2-Day Shipping,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.4,No,Low Priority,55.76,0.44,Entry Category,60.03,0.42
1720,45,Male,Maryland,39,39,8,Quarterly,Venmo,Clothing,Sweater,Winter,M,White,Free Shipping,Bronze,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.2,No,Low Priority,55.76,0.44,Entry Category,60.03,0.42
1721,25,Male,Massachusetts,84,84,40,Bi-Weekly,Debit Card,Clothing,Shorts,Winter,S,Beige,Express,Platinum,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.8,No,Promo Market,60.89,0.49,Entry Category,60.03,0.42
1722,34,Male,Delaware,28,28,24,Monthly,Credit Card,Accessories,Jewelry,Spring,S,Magenta,Free Shipping,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.3,No,Low Priority,55.33,0.45,Retention Category,59.84,0.44
1723,46,Male,Massachusetts,51,51,14,Fortnightly,Cash,Clothing,T-Shirt,Summer,L,Violet,Standard,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.3,No,Promo Market,60.89,0.49,Entry Category,60.03,0.42
1724,70,Male,New York,20,20,39,Annually,Paypal,Accessories,Scarf,Spring,XL,Gold,Standard,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.3,No,Golden Market,60.43,0.41,Retention Category,59.84,0.44
1725,42,Male,Delaware,72,72,21,Weekly,Paypal,Footwear,Shoes,Winter,S,Teal,Free Shipping,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.3,No,Low Priority,55.33,0.45,Entry Category,60.26,0.43
1726,45,Male,Massachusetts,33,33,32,Quarterly,Venmo,Accessories,Sunglasses,Spring,M,Indigo,Next Day Air,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Promo Market,60.89,0.49,Retention Category,59.84,0.44
1727,57,Male,Indiana,28,28,45,Weekly,Debit Card,Outerwear,Coat,Summer,S,Olive,Express,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.8,No,Low Priority,58.92,0.57,Entry Category,57.17,0.44
1728,49,Male,Virginia,53,53,19,Monthly,Paypal,Clothing,Blouse,Spring,S,Violet,Express,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.0,No,Golden Market,62.88,0.38,Entry Category,60.03,0.42
1729,23,Male,Wyoming,48,48,1,Every 3 Months,Debit Card,Clothing,Jeans,Fall,L,Black,Express,Silver,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.3,No,Golden Market,60.69,0.42,Entry Category,60.03,0.42
1730,47,Male,Illinois,21,21,12,Fortnightly,Venmo,Clothing,Shorts,Winter,M,Brown,Store Pickup,Bronze,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,3.8,No,Golden Market,61.05,0.4,Entry Category,60.03,0.42
1731,23,Male,Alabama,22,22,26,Weekly,Credit Card,Clothing,Shirt,Fall,S,Silver,Free Shipping,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.2,No,Growth Market,59.11,0.4,Entry Category,60.03,0.42
1732,21,Male,Idaho,87,87,12,Monthly,Cash,Accessories,Backpack,Fall,M,Gray,Next Day Air,Platinum,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.1,No,Golden Market,60.08,0.41,Retention Category,59.84,0.44
1733,45,Male,Rhode Island,50,50,36,Every 3 Months,Cash,Accessories,Belt,Winter,S,Charcoal,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.6,No,Golden Market,61.44,0.4,Retention Category,59.84,0.44
1734,67,Male,New York,85,85,22,Annually,Credit Card,Clothing,Blouse,Summer,L,Black,Express,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.4,No,Golden Market,60.43,0.41,Entry Category,60.03,0.42
1735,31,Male,Missouri,98,98,16,Quarterly,Paypal,Clothing,Jeans,Spring,L,Brown,Next Day Air,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.1,No,Low Priority,57.91,0.49,Entry Category,60.03,0.42
1736,58,Male,Texas,34,34,31,Annually,Venmo,Clothing,Dress,Winter,M,Purple,Express,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.6,No,Golden Market,61.19,0.36,Entry Category,60.03,0.42
1737,57,Male,Tennessee,61,61,43,Quarterly,Cash,Clothing,Shorts,Summer,M,Purple,2-Day Shipping,Gold,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.6,No,Golden Market,61.97,0.36,Entry Category,60.03,0.42
1738,42,Male,Ohio,98,98,50,Bi-Weekly,Venmo,Accessories,Jewelry,Summer,L,Gray,Store Pickup,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.2,No,Promo Market,60.38,0.44,Retention Category,59.84,0.44
1739,60,Male,Tennessee,61,61,37,Weekly,Credit Card,Accessories,Handbag,Spring,M,Green,2-Day Shipping,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.9,No,Golden Market,61.97,0.36,Retention Category,59.84,0.44
1740,21,Male,Minnesota,98,98,23,Weekly,Cash,Accessories,Jewelry,Winter,L,Silver,Express,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.2,No,Low Priority,56.56,0.44,Retention Category,59.84,0.44
1741,69,Male,Wisconsin,21,21,10,Every 3 Months,Bank Transfer,Clothing,Pants,Fall,L,Charcoal,Next Day Air,Bronze,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.3,No,Low Priority,55.95,0.48,Entry Category,60.03,0.42
1742,41,Male,Delaware,51,51,20,Monthly,Bank Transfer,Clothing,Pants,Winter,XL,Teal,Next Day Air,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.6,No,Low Priority,55.33,0.45,Entry Category,60.03,0.42
1743,51,Male,Kansas,80,80,18,Every 3 Months,Venmo,Footwear,Sandals,Spring,XL,White,Express,Gold,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.3,No,Growth Market,54.56,0.24,Entry Category,60.26,0.43
1744,23,Male,Missouri,72,72,3,Weekly,Bank Transfer,Clothing,Skirt,Winter,XL,Brown,Standard,Gold,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.3,No,Low Priority,57.91,0.49,Entry Category,60.03,0.42
1745,57,Male,Michigan,63,63,23,Weekly,Paypal,Accessories,Sunglasses,Winter,L,Teal,Standard,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Golden Market,62.1,0.4,Retention Category,59.84,0.44
1746,40,Male,West Virginia,27,27,27,Weekly,Cash,Clothing,Skirt,Winter,L,Red,Store Pickup,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.6,No,Promo Market,63.88,0.49,Entry Category,60.03,0.42
1747,65,Male,Alabama,44,44,44,Fortnightly,Bank Transfer,Accessories,Handbag,Summer,L,Brown,Store Pickup,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.1,No,Growth Market,59.11,0.4,Retention Category,59.84,0.44
1748,61,Male,New Hampshire,23,23,41,Quarterly,Venmo,Outerwear,Coat,Winter,M,Yellow,Express,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.9,No,Low Priority,59.42,0.44,Entry Category,57.17,0.44
1749,34,Male,Montana,93,93,41,Annually,Bank Transfer,Clothing,Skirt,Winter,L,Teal,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.9,No,Golden Market,60.25,0.38,Entry Category,60.03,0.42
1750,43,Male,Wyoming,70,70,36,Every 3 Months,Debit Card,Clothing,Hoodie,Fall,L,Pink,2-Day Shipping,Gold,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.2,No,Golden Market,60.69,0.42,Entry Category,60.03,0.42
1751,31,Male,Missouri,85,85,38,Every 3 Months,Venmo,Accessories,Sunglasses,Fall,M,White,Express,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.1,No,Low Priority,57.91,0.49,Retention Category,59.84,0.44
1752,57,Male,Ohio,40,40,34,Annually,Cash,Clothing,Sweater,Winter,M,Silver,2-Day Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.2,No,Promo Market,60.38,0.44,Entry Category,60.03,0.42
1753,34,Male,South Dakota,29,29,14,Quarterly,Venmo,Footwear,Boots,Winter,L,Blue,Store Pickup,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.3,No,Golden Market,60.51,0.37,Entry Category,60.26,0.43
1754,25,Male,Colorado,27,27,23,Fortnightly,Credit Card,Clothing,Skirt,Fall,L,Black,Next Day Air,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.8,No,Growth Market,56.29,0.41,Entry Category,60.03,0.42
1755,66,Male,Massachusetts,93,93,18,Fortnightly,Credit Card,Clothing,Dress,Fall,S,Beige,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.8,No,Promo Market,60.89,0.49,Entry Category,60.03,0.42
1756,56,Male,Delaware,20,20,45,Monthly,Cash,Accessories,Belt,Spring,XL,Charcoal,Next Day Air,Bronze,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.6,No,Low Priority,55.33,0.45,Retention Category,59.84,0.44
1757,49,Male,New Hampshire,55,55,14,Weekly,Bank Transfer,Accessories,Jewelry,Fall,S,Cyan,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.8,No,Low Priority,59.42,0.44,Retention Category,59.84,0.44
1758,19,Male,Michigan,94,94,48,Annually,Debit Card,Clothing,Dress,Fall,L,Yellow,Standard,Platinum,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.6,No,Golden Market,62.1,0.4,Entry Category,60.03,0.42
1759,27,Male,Pennsylvania,56,56,17,Bi-Weekly,Venmo,Accessories,Hat,Winter,M,Silver,Free Shipping,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.3,No,Promo Market,66.57,0.45,Retention Category,59.84,0.44
1760,68,Male,Louisiana,58,58,1,Weekly,Paypal,Clothing,Sweater,Spring,L,Green,Next Day Air,Silver,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.0,No,Growth Market,57.71,0.42,Entry Category,60.03,0.42
1761,20,Male,Minnesota,44,44,39,Weekly,Paypal,Clothing,Skirt,Spring,XL,Peach,Standard,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.5,No,Low Priority,56.56,0.44,Entry Category,60.03,0.42
1762,21,Male,Hawaii,95,95,24,Weekly,Cash,Clothing,Hoodie,Fall,S,Green,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.9,No,Low Priority,57.72,0.49,Entry Category,60.03,0.42
1763,36,Male,Idaho,42,42,41,Fortnightly,Bank Transfer,Footwear,Sandals,Summer,M,Brown,Express,Silver,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.1,No,Golden Market,60.08,0.41,Entry Category,60.26,0.43
1764,37,Male,Vermont,93,93,28,Annually,Paypal,Accessories,Jewelry,Winter,M,Lavender,Store Pickup,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.9,No,Growth Market,57.18,0.39,Retention Category,59.84,0.44
1765,61,Male,Delaware,56,56,34,Quarterly,Venmo,Clothing,Dress,Summer,M,Charcoal,Store Pickup,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Low Priority,55.33,0.45,Entry Category,60.03,0.42
1766,68,Male,New Mexico,88,88,41,Quarterly,Venmo,Clothing,Hoodie,Spring,M,Orange,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.1,No,Promo Market,61.9,0.44,Entry Category,60.03,0.42
1767,60,Male,Alaska,54,54,27,Bi-Weekly,Cash,Clothing,Sweater,Winter,S,Cyan,2-Day Shipping,Silver,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.3,No,Golden Market,67.6,0.4,Entry Category,60.03,0.42
1768,69,Male,Minnesota,89,89,46,Fortnightly,Debit Card,Accessories,Jewelry,Fall,L,Lavender,2-Day Shipping,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.8,No,Low Priority,56.56,0.44,Retention Category,59.84,0.44
1769,25,Male,Nebraska,45,45,2,Every 3 Months,Paypal,Footwear,Sandals,Summer,M,Indigo,2-Day Shipping,Silver,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,3.9,No,Low Priority,59.45,0.43,Entry Category,60.26,0.43
1770,32,Male,Alaska,75,75,45,Monthly,Cash,Clothing,Socks,Winter,L,Brown,Free Shipping,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.3,No,Golden Market,67.6,0.4,Entry Category,60.03,0.42
1771,53,Male,Michigan,22,22,34,Weekly,Bank Transfer,Accessories,Backpack,Fall,M,Pink,Express,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.3,No,Golden Market,62.1,0.4,Retention Category,59.84,0.44
1772,46,Male,Indiana,82,82,9,Annually,Credit Card,Clothing,Shirt,Fall,XL,Turquoise,Store Pickup,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.7,No,Low Priority,58.92,0.57,Entry Category,60.03,0.42
1773,58,Male,Hawaii,34,34,1,Annually,Bank Transfer,Footwear,Shoes,Summer,M,Gold,2-Day Shipping,Bronze,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.1,No,Low Priority,57.72,0.49,Entry Category,60.26,0.43
1774,21,Male,West Virginia,92,92,17,Annually,Paypal,Outerwear,Coat,Summer,M,Blue,Free Shipping,Platinum,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,2.7,No,Promo Market,63.88,0.49,Entry Category,57.17,0.44
1775,46,Male,New York,78,78,6,Weekly,Paypal,Clothing,Sweater,Spring,M,Lavender,Express,Gold,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.7,No,Golden Market,60.43,0.41,Entry Category,60.03,0.42
1776,18,Male,Iowa,47,47,12,Bi-Weekly,Cash,Outerwear,Jacket,Spring,M,Violet,2-Day Shipping,Silver,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.3,No,Promo Market,60.88,0.52,Entry Category,57.17,0.44
1777,56,Male,Arizona,64,64,10,Every 3 Months,Venmo,Outerwear,Jacket,Summer,L,Cyan,Free Shipping,Gold,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.4,No,Golden Market,66.55,0.34,Entry Category,57.17,0.44
1778,18,Male,Minnesota,44,44,4,Fortnightly,Cash,Footwear,Sneakers,Winter,L,Purple,Free Shipping,Silver,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.7,No,Low Priority,56.56,0.44,Entry Category,60.26,0.43
1779,49,Male,Texas,94,94,8,Bi-Weekly,Debit Card,Accessories,Belt,Winter,M,Red,Store Pickup,Platinum,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.9,No,Golden Market,61.19,0.36,Retention Category,59.84,0.44
1780,29,Male,Virginia,62,62,41,Weekly,Venmo,Accessories,Scarf,Winter,M,Charcoal,Free Shipping,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.3,No,Golden Market,62.88,0.38,Retention Category,59.84,0.44
1781,67,Male,North Dakota,81,81,49,Weekly,Credit Card,Accessories,Jewelry,Summer,S,Gray,Next Day Air,Gold,0.0,Genuinely Loyal,High,High,0,0,0,No,No,4.2,No,Promo Market,62.89,0.46,Retention Category,59.84,0.44
1782,31,Male,Iowa,33,33,49,Quarterly,Bank Transfer,Clothing,T-Shirt,Fall,M,Pink,Express,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.7,No,Promo Market,60.88,0.52,Entry Category,60.03,0.42
1783,52,Male,Utah,88,88,40,Fortnightly,Bank Transfer,Clothing,Pants,Fall,M,Lavender,Next Day Air,Platinum,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,2.7,No,Promo Market,62.58,0.46,Entry Category,60.03,0.42
1784,42,Male,Ohio,49,49,30,Monthly,Credit Card,Accessories,Handbag,Winter,L,Lavender,Free Shipping,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.3,No,Promo Market,60.38,0.44,Retention Category,59.84,0.44
1785,32,Male,Louisiana,31,31,4,Quarterly,Debit Card,Accessories,Backpack,Summer,L,Yellow,Standard,Bronze,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.8,No,Growth Market,57.71,0.42,Retention Category,59.84,0.44
1786,47,Male,Iowa,29,29,22,Monthly,Venmo,Accessories,Gloves,Fall,S,Peach,Next Day Air,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.1,No,Promo Market,60.88,0.52,Retention Category,59.84,0.44
1787,45,Male,Maryland,34,34,22,Monthly,Venmo,Outerwear,Jacket,Spring,M,Brown,2-Day Shipping,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.6,No,Low Priority,55.76,0.44,Entry Category,57.17,0.44
1788,20,Male,Montana,38,38,10,Quarterly,Bank Transfer,Clothing,Sweater,Fall,L,Gold,2-Day Shipping,Bronze,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.9,No,Golden Market,60.25,0.38,Entry Category,60.03,0.42
1789,66,Male,Illinois,41,41,23,Bi-Weekly,Cash,Clothing,Blouse,Summer,L,Pink,Store Pickup,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.1,No,Golden Market,61.05,0.4,Entry Category,60.03,0.42
1790,52,Male,Arizona,34,34,43,Quarterly,Debit Card,Clothing,Blouse,Spring,L,Peach,2-Day Shipping,Bronze,0.0,Genuinely Loyal,Low,High,0,0,0,No,No,3.0,No,Golden Market,66.55,0.34,Entry Category,60.03,0.42
1791,50,Male,North Carolina,26,26,31,Bi-Weekly,Paypal,Accessories,Gloves,Summer,S,Violet,Store Pickup,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.7,No,Promo Market,60.79,0.45,Retention Category,59.84,0.44
1792,62,Male,Montana,98,98,38,Annually,Cash,Clothing,Jeans,Winter,S,Purple,Store Pickup,Platinum,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,4.0,No,Golden Market,60.25,0.38,Entry Category,60.03,0.42
1793,38,Male,Iowa,59,59,22,Every 3 Months,Debit Card,Footwear,Sneakers,Fall,M,Peach,Express,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.0,No,Promo Market,60.88,0.52,Entry Category,60.26,0.43
1794,65,Male,Iowa,92,92,45,Every 3 Months,Cash,Accessories,Hat,Fall,S,White,Store Pickup,Platinum,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.8,No,Promo Market,60.88,0.52,Retention Category,59.84,0.44
1795,60,Male,Ohio,40,40,21,Fortnightly,Debit Card,Accessories,Backpack,Spring,L,Indigo,Express,Silver,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.7,No,Promo Market,60.38,0.44,Retention Category,59.84,0.44
1796,68,Male,Wisconsin,20,20,9,Fortnightly,Debit Card,Clothing,Jeans,Fall,S,Violet,2-Day Shipping,Bronze,0.0,Genuinely Loyal,High,Low,0,0,0,No,No,4.0,No,Low Priority,55.95,0.48,Entry Category,60.03,0.42
1797,62,Male,South Carolina,35,35,34,Weekly,Venmo,Clothing,Skirt,Spring,S,Brown,Store Pickup,Bronze,0.0,Genuinely Loyal,Low,Medium,0,0,0,No,No,3.1,No,Low Priority,58.41,0.5,Entry Category,60.03,0.42
1798,62,Male,Oregon,35,35,26,Weekly,Venmo,Accessories,Belt,Spring,L,Maroon,2-Day Shipping,Bronze,0.0,Genuinely Loyal,High,Medium,0,0,0,No,No,3.9,No,Low Priority,57.34,0.51,Retention Category,59.84,0.44
1799,40,Male,North Dakota,82,82,1,Weekly,Cash,Clothing,Dress,Winter,L,Magenta,Express,Platinum,0.0,Genuinely Loyal,Low,Low,0,0,0,No,No,3.7,No,Promo Market,62.89,0.46,Entry Category,60.03,0.42
1800,32,Male,California,48,48,47,Weekly,Venmo,Clothing,Hoodie,Fall,M,Charcoal,Express,Silver,0.0,Genuinely Loyal,High,High,0,0,0,No,No,3.9,No,Growth Market,59.0,0.42,Entry Category,60.03,0.42
